"","x","y"
"1905",8842.09782926829,-1167.74869170732
"1906",8316.08895031056,-648.873765714286
"1907",8477.67703571429,-812.81047
"1908",8787.15578947369,-1122.92478157895
"1909",8540.21326315789,-864.02258245614
"1910",8320.72911842105,-655.44108881579
"1911",8874.71980645161,-1202.80279493088
"1912",8882.63166666667,-1209.14296714976
"1913",8326.84601231527,-663.194428571428
"1914",8420.37128,-748.456896
"1915",8430.03465671642,-764.661023432836
"1916",8272.06922222222,-605.233571111111
"1917",8432.90328846154,-761.793223846154
"1918",8352.72076234568,-674.19135617284
"1919",8477.10680193237,-805.701344541063
"1920",8283.04605,-605.3388018
"1921",8449.54486382979,-769.068004382979
"1922",8486.42211801242,-803.856514130435
"1923",8538.29351296297,-855.69566562963
"1924",8418.19249193548,-751.003558064516
"1925",8517.91292647059,-836.087407205883
"1926",8856.54144036697,-1176.37745779817
"1927",8863.696820059,-1181.88203362832
"1928",8900.34545098039,-1213.07717647059
"1929",8533.05473333333,-860.243270266667
"1930",8772.22938392857,-1096.13443035714
"1931",8516.12352141058,-829.803744231738
"1932",8434.63716071429,-760.456678809524
"1933",8819.00264788732,-1136.66807323944
"1934",8767.23571739131,-1093.32103043478
"1935",8391.12220634921,-711.177756190476
"1936",8492.18377678571,-814.436400535714
"1937",8292.52906343284,-610.849414029851
"1938",8790.72605833333,-1106.3877725
"1939",8483.19130851064,-807.061845957447
"1940",8330.83404,-654.5416324
"1941",8486.539,-810.929982068966
"1942",8804.33930985915,-1120.19105492958
"1943",8777.67457317073,-1092.67372926829
"1944",8841.066328125,-1152.60374375
"1945",8495.75048514851,-815.522879168317
"1946",8325.17595049505,-647.821004653465
"1947",8396.18184745763,-713.073807966102
"1948",8833.04436590038,-1150.71019616858
"1949",8784.55494927536,-1098.16249565217
"1950",8498.07811038961,-810.22639974026
"1951",8389.4926,-706.138304714286
"1952",8845.42758095238,-1165.30767047619
"1953",8533.29608928571,-850.286340803572
"1954",8511.39768,-823.37123456
"1955",8449.73894117647,-769.532280294118
"1956",8288.48140848214,-601.498254776786
"1957",8439.45862745098,-757.439111372549
"1958",8494.28810365854,-808.680484512195
"1959",8541.97261235955,-857.124626292135
"1960",8793.35075,-1097.92281458333
"1961",8773.71756034483,-1088.65666724138
"1962",8319.75873884514,-634.389712099737
"1963",8491.55737173913,-798.773204043478
"1964",8509.09356410256,-821.844394017094
"1965",8774.57454098361,-1085.9773147541
"1966",8826.162046875,-1135.89755625
"1967",8872.63158802817,-1183.30871021127
"1968",8326.25859202454,-626.946816441718
"1969",8812.69063745704,-1126.20249656357
"1970",8333.17863716814,-649.794472743363
"1971",8362.9386474359,-673.570777948718
"1972",8287.33648913043,-596.517466304348
"1973",8502.16180882353,-821.598425588235
"1974",8369.90494917582,-668.845280631868
"1975",8871.45335365854,-1175.8315804878
"1976",8819.64201162791,-1128.32071395349
"1977",8402.52926442308,-712.892465288461
"1978",8498.15052840909,-806.016515681818
"1979",8503.5171724138,-820.843196724138
"1980",8494.52663736264,-805.422711098901
"1981",8296.40114685315,-604.248165034965
"1982",8444.69708988764,-757.726524157303
"1983",8862.8205,-1172.77052216495
"1984",8515.95022900763,-824.420193664122
"1985",8265.87294029851,-573.281939104477
"1986",8822.422825,-1129.3164125
"1987",8339.41219940476,-648.146212083333
"1988",8801.24517647059,-1105.13351411765
"1989",8526.8539742647,-831.897678602941
"1990",8302.93873076923,-606.637885384615
"1991",8500.10331578947,-803.515517631579
"1992",8779.71761320755,-1084.02468238994
"1993",8810.66756410256,-1111.44386666667
"1994",8251.49464,-563.8130312
"1995",8869.176652,-1167.5892844
"1996",8522.34169444444,-827.457013333333
"1997",8347.49272690763,-647.76594184739
"1998",8880.20312304687,-1179.61936640625
"1999",8798.449625,-1106.080675
"2000",8532.20225510204,-834.279205306123
"2001",8857.21965601966,-1155.30511867322
"2002",8504.46614,-806.3870138
"2003",8500.12787931034,-806.80369137931
"2004",8412.81813535912,-705.971151657458
"2005",8527.78536697248,-828.865323577982
"2006",8847.89944076305,-1148.65977228916
"2007",8508.55487323944,-810.463785633803
"2008",8838.83418584071,-1139.32129292035
"2009",8261.43828723404,-559.894486382979
"2010",8806.63524832215,-1103.12281677852
"2011",8833.84646808511,-1132.75822659574
"2012",8822.47408,-1119.257224
"2013",8508.09623636364,-806.165149454545
"2014",8513.13566666667,-811.024647733333
"2015",8511.3035,-804.427871428571
"2016",8499.44636238532,-803.35246266055
"2017",8819.74156626506,-1123.07687951807
"2018",8366.88012165178,-660.211048348214
"2019",8406.42894536424,-701.627564569536
"2020",8804.25883333333,-1096.78735087719
"2021",8398.99595933735,-706.073165783132
"2022",8509.6013125,-799.382445681818
"2023",8356.43829861111,-643.847477685185
"2024",8864.88816547619,-1161.23961214286
"2025",8818.21652380952,-1106.37886666667
"2026",8274.84778846154,-565.080580576923
"2027",8334.916,-628.383740869565
"2028",8808.99197727273,-1094.80368636364
"2029",8846.80274924012,-1127.36970455927
"2030",8358.88896747968,-647.40542300813
"2031",8857.62297321428,-1139.02307142857
"2032",8836.78066666667,-1117.26234666667
"2033",8381.74900564972,-666.080632316384
"2034",8417.01475409836,-701.343670901639
"2035",8279.49839084507,-562.285432183099
"2036",8363.90233116883,-646.889415844156
"2037",8540.62131134969,-820.512230705521
"2038",8834.8360522388,-1117.40762537313
"2039",8920.85076086957,-1208.08087391304
"2040",8540.446,-824.906639482759
"2041",8899.51999789916,-1181.32330798319
"2042",8842.52772352941,-1119.92181882353
"2043",8891.96049242424,-1174.13160606061
"2044",8457.72535159817,-733.552039726027
"2045",8414.01714051095,-696.267238832117
"2046",8275.91466666667,-550.497166666667
"2047",8387.88632758621,-661.408568275862
"2048",8379.97536486486,-659.374695
"2049",8826.01441338582,-1103.34815826772
"2050",8270.05082407407,-549.705540185185
"2051",8372.56876573427,-653.315382307692
"2052",8309.19279777778,-582.561295911111
"2053",8316.53418518518,-582.269456962963
"2054",8809.97969166667,-1079.81599666667
"2055",8799.08751111111,-1075.94249222222
"2056",8347.26776600442,-624.109429337748
"2057",8525.28018065694,-796.824754635036
"2058",8424.5968540146,-701.318644890511
"2059",8354.73468,-622.1322836
"2060",8355.77009918478,-625.999800733696
"2061",8851.13978571429,-1126.90099761905
"2062",8873.08862380952,-1142.34742222222
"2063",8434.04343076923,-705.628877076923
"2064",8898.05239322917,-1164.1461421875
"2065",8808.0806015625,-1074.1595859375
"2066",8379.06516,-654.004649428571
"2067",8342.4122191358,-610.020509814815
"2068",8466.58374528302,-735.984858867924
"2069",8467.144036,-742.43565672
"2070",8284.40757692308,-552.320829230769
"2071",8396.2695620155,-659.289836744186
"2072",8815.86773529412,-1082.33463445378
"2073",8391.03433333333,-661.722257083333
"2074",8365.0334701087,-636.64967048913
"2075",8511.69296571429,-775.805839314286
"2076",8348.26932608696,-614.177843043478
"2077",8385.92229069767,-656.386869302326
"2078",8320.36531,-590.1373596
"2079",8848.99293386243,-1113.55407460317
"2080",8464.90304672897,-728.660257102804
"2081",8904.17821428571,-1171.06104835165
"2082",8389.43229310345,-655.803680344828
"2083",8527.75706410256,-794.280332692308
"2084",8920.62759154929,-1187.29879084507
"2085",8908.3555338983,-1172.98836186441
"2086",8383.46793913043,-647.729838695652
"2087",8390.1168358209,-655.565471343284
"2088",8914.84553521127,-1173.7973028169
"2089",8914.4505719697,-1186.87985643939
"2090",8433.53558394161,-701.730861970803
"2091",8473.98402542373,-735.01414
"2092",8880.78638461539,-1145.22833692308
"2093",8823.92572321429,-1081.25786071429
"2094",8392.03957981221,-649.857183802817
"2095",8879.07795918367,-1145.88682653061
"2096",8895.71204615385,-1159.45212923077
"2097",8315.52783146067,-578.66078494382
"2098",8397.58063768116,-652.168988188406
"2099",8833.1796,-1085.79012117647
"2100",8329.83613157895,-587.723594502924
"2101",8931.71265217391,-1197.38708695652
"2102",8402.90884166667,-656.324414833333
"2103",8851.63048148148,-1111.51343333333
"2104",8481.58878571428,-746.908756190476
"2105",8444.0370754717,-699.819179433962
"2106",8432.45210897436,-695.689107564103
"2107",8819.75262162162,-1081.56166486486
"2108",8524.40948947368,-771.773228947368
"2109",8465.16515217391,-732.215688478261
"2110",8835.39193703704,-1090.77118074074
"2111",8323.24143181818,-577.399001590909
"2112",8357.53008715596,-606.989337614679
"2113",8849.23399367088,-1106.78671772152
"2114",8873.8968372093,-1135.859
"2115",8313.72790389972,-572.286699610028
"2116",8905.86993333333,-1160.3545125
"2117",8919.66854661017,-1178.44805847458
"2118",8843.02892237443,-1098.52955707763
"2119",8915.23785915493,-1173.40023239437
"2120",8829.18728,-1084.715538
"2121",8922.16748,-1174.714678
"2122",8286.212125,-533.14265609375
"2123",8915.57840837696,-1162.84118429319
"2124",8450.51711946902,-699.159390353982
"2125",8349.271828125,-606.5980765625
"2126",8469.4076484375,-727.36675265625
"2127",8443.6448968254,-694.976601746032
"2128",8448.73765151515,-707.11889
"2129",8380.01160869565,-632.655119021739
"2130",8458.57999367088,-703.236157240506
"2131",8875.55349557522,-1126.9357579646
"2132",8489.36948285714,-734.483672228571
"2133",8511.69155263158,-753.830166578947
"2134",8387.53727536232,-631.611317681159
"2135",8518.81385638298,-775.682031276596
"2136",8434.62720518868,-689.190900518868
"2137",8394.86900204082,-641.972686285714
"2138",8512.40935769231,-757.022036153846
"2139",8323.88486440678,-572.538884067797
"2140",8364.72617295597,-615.41968836478
"2141",8486.54193333333,-732.763826
"2142",8339.67564485981,-590.056297943925
"2143",8441.64589893617,-690.888146276596
"2144",8275.72671812081,-522.238624362416
"2145",8502.38033333333,-742.367318518519
"2146",8927.54068333333,-1165.79165666667
"2147",8364.29906153846,-607.258979076923
"2148",8277.76615425532,-515.808533510638
"2149",8296.77484352518,-535.693128309352
"2150",8301.67325912409,-539.793882992701
"2151",8525.7672020202,-768.849753232323
"2152",8492.29580737705,-735.513712868853
"2153",8304.47613076923,-533.752076538462
"2154",8406.90044886364,-642.589521363636
"2155",8298.52343548387,-529.451896774194
"2156",8509.00958522727,-755.228152159091
"2157",8454.57706521739,-686.063313043478
"2158",8462.56810447761,-694.978416567164
"2159",8299.40961666667,-539.683775
"2160",8915.56538253012,-1147.77097409639
"2161",8839.90847222222,-1074.71576388889
"2162",8487.9672,-729.2448675
"2163",8906.39694534413,-1137.8684417004
"2164",8291.53223979592,-514.15802877551
"2165",8871.63319934641,-1106.26965163399
"2166",8411.77534545455,-647.783552545455
"2167",8466.87652777778,-694.743135
"2168",8448.31132142857,-687.658354761905
"2169",8912.43932156134,-1141.73274052045
"2170",8856.52288541667,-1086.611721875
"2171",8314.59763793104,-540.409192068966
"2172",8507.79377777778,-737.588573174603
"2173",8464.71685714286,-694.574893809524
"2174",8439.50609774436,-657.627247218045
"2175",8902.36320652174,-1132.44056847826
"2176",8447.9332375,-676.27016275
"2177",8347.30611016949,-575.43223661017
"2178",8870.85640128755,-1097.25841158798
"2179",8509.57776363636,-727.069219636364
"2180",8351.71306334841,-582.954250361991
"2181",8416.04761788618,-637.651999593496
"2182",8374.08031730769,-594.799498653846
"2183",8435.05858898305,-656.167016610169
"2184",8349.05070334928,-578.982964688995
"2185",8873.34838392857,-1098.74095178571
"2186",8465.42642105263,-693.314546052631
"2187",8854.31709493671,-1075.64319873418
"2188",8862.310421875,-1087.12597395833
"2189",8435.14778761062,-652.089153893805
"2190",8333.85080927835,-558.887734175258
"2191",8446.23638125,-672.0523405
"2192",8876.878,-1101.91089714286
"2193",8885.46576612903,-1105.1367983871
"2194",8863.6857752809,-1084.39148539326
"2195",8280.33502830188,-505.291279056604
"2196",8869.7631,-1091.77494888889
"2197",8312.07020072993,-535.98318620438
"2198",8383.04582539682,-599.878883333333
"2199",8307.04213541667,-530.099246041667
"2200",8894.87355825243,-1112.93448349515
"2201",8918.06975913621,-1129.1172
"2202",8309.77536124402,-523.026259090909
"2203",8910.45649246231,-1129.66258693467
"2204",8838.53751190476,-1056.03258809524
"2205",8846.96601282051,-1066.63528205128
"2206",8500.65595,-723.430818
"2207",8508.2659551282,-725.291525128205
"2208",8402.08850993378,-623.420316357616
"2209",8888.14927717391,-1105.9854
"2210",8424.70890789474,-644.176708333333
"2211",8322.31565588235,-540.161735823529
"2212",8409.48150925926,-621.961768981481
"2213",8858.76897101449,-1078.26002101449
"2214",8316.482,-534.307878032787
"2215",8499.32367592593,-711.479472777778
"2216",8354.95609482759,-565.611488908046
"2217",8895.29430120482,-1106.71514457831
"2218",8426.49784,-646.838134
"2219",8907.10618181818,-1114.17126623377
"2220",8853.95497083333,-1062.7646875
"2221",8935.29742016807,-1147.52768571429
"2222",8382.61095348837,-598.507781860465
"2223",8298.976824,-512.87213936
"2224",8917.33939325843,-1135.41587078652
"2225",8505.49723770492,-723.307169344262
"2226",8310.48251351351,-525.001389324324
"2227",8323.1895530303,-532.792040454545
"2228",8476.50901075269,-692.308468172043
"2229",8405.8862962963,-611.298023333333
"2230",8459.2903,-672.984004
"2231",8393.12599300699,-595.19310993007
"2232",8890.65033050848,-1102.35421864407
"2233",8908.48571028037,-1111.15656542056
"2234",8331.79863492063,-538.16472952381
"2235",8498.85932191781,-706.392513561644
"2236",8926.43155121951,-1126.07092926829
"2237",8359.15226143791,-563.21742993464
"2238",8926.62986138614,-1139.5071
"2239",8304.60961702128,-512.523604468085
"2240",8513.21688613861,-720.627433564356
"2241",8900.10507692308,-1107.3095974359
"2242",8422.99724537037,-618.554718425926
"2243",8298.3846969697,-505.680886060606
"2244",8490.70790566038,-698.014374528302
"2245",8932.52051694915,-1131.19350508475
"2246",8424.35298181818,-623.794988272727
"2247",8900.17189084507,-1093.27839295775
"2248",8907.16179710145,-1107.64527681159
"2249",8343.24327304964,-541.99105248227
"2250",8318.22090512821,-520.537710051282
"2251",8317.16925903614,-522.682126144578
"2252",8339.6134,-541.216077076923
"2253",8418.92528181818,-619.594796909091
"2254",8402.66754263566,-599.425359302325
"2255",8847.42138888889,-1052.38778333333
"2256",8510.16395564516,-714.569327741935
"2257",8480.91782978723,-686.683294893617
"2258",8878.348,-1077.13595769231
"2259",8508.38231635071,-698.935533246445
"2260",8413.41706854839,-612.166361048387
"2261",8323.29586904762,-526.220765
"2262",8314.40955147059,-511.120187705882
"2263",8319.0645,-519.124189130435
"2264",8931.949796875,-1132.0287109375
"2265",8279.09145811518,-472.901260052356
"2266",8449.4655,-641.247443888889
"2267",8358.90146902655,-553.768564424779
"2268",8391.5746344086,-587.8213009319
"2269",8470.75693617021,-659.969345106383
"2270",8342.95764035088,-537.375869298246
"2271",8311.31212745098,-505.902976666667
"2272",8468.72466292135,-653.930926853933
"2273",8514.91421111111,-717.235773407407
"2274",8469.38167142857,-662.189106
"2275",8442.7334105691,-628.247830162602
"2276",8329.17539705882,-525.133943235294
"2277",8916.90862974684,-1105.71633860759
"2278",8910.05198813559,-1100.82052305085
"2279",8264.5530375,-458.4827325
"2280",8882.97884210526,-1067.43021052632
"2281",8474.41327380952,-654.841002936508
"2282",8878.9614551282,-1062.36010641026
"2283",8504.06485774059,-691.001244351464
"2284",8488.21465517241,-685.976614482759
"2285",8870.75244214876,-1058.83357520661
"2286",8395.9082890625,-582.81662484375
"2287",8306.12803030303,-500.201976363637
"2288",8318.91435321101,-505.602911651376
"2289",8313.69184259259,-504.059292037037
"2290",8369.21465656565,-557.592152070707
"2291",8448.50091304348,-634.56157326087
"2292",8890.46375,-1067.82461071429
"2293",8405.63914767933,-592.755525611814
"2294",8293.041,-480.089869069768
"2295",8313.68517088607,-499.933602405063
"2296",8410.34753191489,-595.913853617021
"2297",8323.79314,-507.7639446
"2298",8456.23613829787,-636.337502553191
"2299",8299.61735459184,-482.1289975
"2300",8329.05267320261,-513.770661045751
"2301",8937.99121578947,-1124.11855263158
"2302",8312.19247890295,-495.768479409283
"2303",8367.60172560975,-548.594998414634
"2304",8889.16311842105,-1068.05980526316
"2305",8903.3043512931,-1077.98725732759
"2306",8455.52542580645,-634.22910083871
"2307",8217.09954191617,-394.91868508982
"2308",8263.31528289474,-444.016723552632
"2309",8513.70248295454,-696.570725056818
"2310",8866.7993255814,-1049.30539767442
"2311",8323.7480210084,-511.92495789916
"2312",8907.06854878049,-1083.89904390244
"2313",8875.66,-1054.69127931034
"2314",8319.76684756098,-501.403954634146
"2315",8867.23940277778,-1041.38360555556
"2316",8349.99128571428,-530.964886190476
"2317",8458.92491161616,-638.877234646465
"2318",8378.4011402439,-548.156890609756
"2319",8288.03418589744,-470.411574038462
"2320",8327.17449528302,-501.914606037736
"2321",8853.42758878505,-1027.81417570093
"2322",8329.26837837838,-497.436023243243
"2323",8320.52003403141,-496.545599057592
"2324",8869.01525,-1046.78812647059
"2325",8861.91318897638,-1038.21026141732
"2326",8925.01692151163,-1094.89627848837
"2327",8940.55784482759,-1110.02443448276
"2328",8873.31435833333,-1046.76747
"2329",8338.97075225225,-511.457501441441
"2330",8851.64542142857,-1024.006734
"2331",8912.13106896552,-1088.90862758621
"2332",8916.95179861111,-1077.92176527778
"2333",8894.87080909091,-1064.26775454545
"2334",8288.09113571428,-453.778384642857
"2335",8294.28638257576,-466.000311212121
"2336",8336.1010498155,-506.024727121771
"2337",8918.45469486081,-1088.27029593148
"2338",8912.43314655172,-1082.49203189655
"2339",8908.77654716981,-1074.95499433962
"2340",8379.3088959854,-549.143018868613
"2341",8374.88275,-540.42654
"2342",8907.09359836066,-1080.48977704918
"2343",8908.50864705882,-1074.13535588235
"2344",8885.18757471265,-1055.50808850575
"2345",8304.57194656489,-477.748567442748
"2346",8914.86072794118,-1084.08333676471
"2347",8354.08884782609,-527.697235869565
"2348",8333.55695544554,-493.678771683168
"2349",8884.05097745902,-1045.62513319672
"2350",8344.15075806452,-507.197520107527
"2351",8359.62625520833,-523.4834109375
"2352",8318.57892816092,-477.70080954023
"2353",8314.31402312139,-475.132568554913
"2354",8867.00362,-1036.595444
"2355",8877.58964880952,-1042.35010833333
"2356",8930.75958900523,-1099.05025811518
"2357",8914.99031578947,-1074.23126842105
"2358",8875.28167777778,-1043.13804
"2359",8850.87963779527,-1011.46516165354
"2360",8846.85245,-1002.75233394118
"2361",8897.723235,-1058.095024
"2362",8208.16182432432,-362.189301216216
"2363",8348.74520903955,-503.326799774011
"2364",8342.70756514084,-498.949982887324
"2365",8216.7513627451,-369.112240784314
"2366",8310.11465269461,-467.342054730539
"2367",8303.34425714286,-466.264221238095
"2368",8296.21778125,-456.15227546875
"2369",8922.71588582677,-1087.77545669291
"2370",8902.9879375,-1057.11503916667
"2371",8281.34292050209,-438.84722209205
"2372",8918.11398333333,-1070.26752458333
"2373",8238.32766666667,-394.281162142857
"2374",8368.27170454545,-526.537256818182
"2375",8912.88383333333,-1068.07367741935
"2376",8317.35396394231,-465.790206826923
"2377",8865.10808139535,-1019.54759534884
"2378",8355.98408695652,-514.619769130435
"2379",8348.2832027027,-496.057002972973
"2380",8861.07161458333,-1010.3450525
"2381",8273.6509375,-419.632946298077
"2382",8350.99196478873,-507.394552816902
"2383",8291.41742647059,-447.430525294118
"2384",8858.1410754717,-1015.15975971698
"2385",8873.40530890052,-1016.46973712042
"2386",8326.84997484277,-473.921894150943
"2387",8922.89733653846,-1073.27537836538
"2388",8865.57573728813,-1007.33580084746
"2389",8243.98792896175,-386.163424535519
"2390",8321.48742025862,-470.894951724138
"2391",8914.54348461538,-1065.16526461538
"2392",8890.52125490196,-1044.27685098039
"2393",8375.08581578947,-522.440513157895
"2394",8291.02543236715,-437.400830193237
"2395",8919.300875,-1071.3307725
"2396",8382.14759883721,-527.774509767442
"2397",8926.90717088608,-1079.39686835443
"2398",8184.00105214286,-330.595718214286
"2399",8326.75516836735,-465.847825510204
"2400",8245.58171311475,-391.703745778688
"2401",8968.29616981132,-1116.13801132075
"2402",8283.5298923445,-422.46913569378
"2403",8283.3594025788,-414.415630773639
"2404",8898.05626666667,-1033.59935076923
"2405",8360.90278387097,-499.785438387097
"2406",8872.38976282051,-1015.07505923077
"2407",8252.29386016949,-401.763279237288
"2408",8331.1044609375,-471.8563890625
"2409",8361.23378177966,-504.043978008474
"2410",8881.85916015625,-1019.2391109375
"2411",8880.3962766323,-1011.33436333333
"2412",8262.730224,-396.68872764
"2413",8188.22977241379,-320.699695172414
"2414",8249.12096405229,-383.016916339869
"2415",8218.8920125,-359.741206
"2416",8870.02179512195,-1003.91554912195
"2417",8387.09625914634,-521.986819939024
"2418",8263.80206470588,-398.218393647059
"2419",8301.466305,-442.1362093
"2420",8319.23846193772,-449.088364221453
"2421",8382.45901960784,-515.433814901961
"2422",8167.317925,-305.1692995
"2423",8190.2096971223,-328.83014676259
"2424",8186.04167037037,-320.195487962963
"2425",8217.22973928571,-344.462250857143
"2426",8389.23203488372,-523.527658372093
"2427",8222.20266666667,-360.859581333333
"2428",8212.10591353383,-334.460624774436
"2429",8308.06753030303,-446.510969393939
"2430",8235.53913571429,-370.014438357143
"2431",8372.22726553672,-504.634267683616
"2432",8195.19972566845,-327.944477165775
"2433",8254.73241836735,-380.216379727891
"2434",8304.65222142857,-432.759831714286
"2435",8422.30293333333,-549.773019333333
"2436",8314.63650227273,-447.505297454546
"2437",8269.06190366972,-397.544570458716
"2438",8299.39208396947,-436.965058015267
"2439",8293.15480645161,-420.147679677419
"2440",8380.54906451613,-509.711711290323
"2441",8376.3611369863,-508.797381780822
"2442",8291.49215686275,-416.186561568628
"2443",8937.19630617978,-1060.77852191011
"2444",8366.66374590164,-497.680746338798
"2445",8179.537440625,-311.46921375
"2446",8177.15168433735,-302.042652650602
"2447",8938.08825595238,-1056.12122619048
"2448",8201.01590789474,-325.738411052632
"2449",8954.46796202532,-1071.87630421941
"2450",8192.0291,-313.063152272727
"2451",8948.66723245614,-1069.19556140351
"2452",8252.984265625,-379.9138046875
"2453",8943.0610546875,-1066.79155078125
"2454",8192.30322272727,-318.39717
"2455",8932.33904878049,-1054.14662195122
"2456",8286.39574899598,-407.077473855422
"2457",8220.18542631579,-338.518949105263
"2458",8272.57278571429,-390.294228571429
"2459",8264.71500625,-378.2596088125
"2460",8292.69081395349,-416.053709302326
"2461",8853.056975,-978.44311325
"2462",8229.48822292994,-351.073227197452
"2463",8311.00391764706,-441.283458352941
"2464",8195.22911111111,-311.588685111111
"2465",8182.62519933775,-300.990865165563
"2466",8237.40840865385,-358.491017211538
"2467",8927.23306402439,-1045.40627682927
"2468",8867.21011290323,-989.203358064516
"2469",8332.12154115226,-447.022675432099
"2470",8198.29888392857,-313.005565892857
"2471",8277.72237237762,-392.128466363636
"2472",8907.50273809524,-1026.96734119048
"2473",8199.70524615385,-313.116466923077
"2474",8938.41738983051,-1050.19371271186
"2475",8943.70102542373,-1058.59001864407
"2476",8310.29868666667,-436.049347066667
"2477",8861.97744285714,-975.035646857143
"2478",8326.17807582938,-443.330783554502
"2479",8270.4715338983,-382.358967457627
"2480",8922.92024404762,-1039.54108333333
"2481",8254.2371875,-360.9354296875
"2482",8943.53162121212,-1051.25949242424
"2483",8196.16495731707,-305.727807195122
"2484",8294.71064122137,-402.023199389313
"2485",8975.33782954545,-1088.43764090909
"2486",8237.78008333333,-355.231773055556
"2487",8233.76094723618,-339.821024522613
"2488",8875.33478928571,-985.129674571428
"2489",8215.20861413044,-328.100094891304
"2490",8266.4104589372,-362.274717777778
"2491",8951.91829807692,-1054.50954134615
"2492",8393.71295864662,-501.583758796992
"2493",8228.498475,-343.918683
"2494",8375.2489939759,-476.137185421687
"2495",8932.01687681159,-1036.82333043478
"2496",8940.91818604651,-1054.24183255814
"2497",8247.84481914894,-357.670505106383
"2498",8953.27503174603,-1060.51118650794
"2499",8331.61729279279,-438.823497477477
"2500",8892.83179651163,-1001.37673267442
"2501",8219.47346511628,-328.425360930233
"2502",8861.20122222222,-969.605239888889
"2503",8226.27342142857,-318.071161571429
"2504",8257.67181226054,-357.94288908046
"2505",8241.95026950355,-340.650266099291
"2506",8883.95039772727,-986.096811818182
"2507",8888.40453947368,-991.854836842105
"2508",8879.07600704225,-978.958605211268
"2509",8917.92287755102,-1012.42185462585
"2510",8927.1005945946,-1034.13561756757
"2511",8896.29793548387,-994.147003225806
"2512",8371.92154166667,-471.87726375
"2513",8868.51238356164,-971.167915342466
"2514",8252.29635260116,-351.971217398844
"2515",8952.851375,-1056.82160416667
"2516",8285.19150473934,-372.866950947867
"2517",8959.0132631579,-1058.07423421053
"2518",8941.13965707965,-1042.90139911504
"2519",8276.45998449612,-374.593877596899
"2520",8306.11763333333,-403.663635
"2521",8385.09230769231,-474.290697948718
"2522",8886.9297704918,-979.420242295082
"2523",8388.81933490566,-481.372199339623
"2524",8376.23793150685,-473.611293835616
"2525",8200.48321864407,-284.916927118644
"2526",8195.3268358209,-281.952874328358
"2527",8865.692375,-964.125023863636
"2528",8380.20512711864,-471.332341694915
"2529",8371.82325688073,-466.867471559633
"2530",8320.32064615384,-413.196007538462
"2531",8295.64695833333,-390.951396111111
"2532",8969.6241,-1067.268008
"2533",8883.39556896552,-969.818204482759
"2534",8266.54007798165,-358.612600275229
"2535",8923.7980531401,-1015.49127719807
"2536",8970.85460144927,-1059.27878913043
"2537",8383.2825375,-473.01185675
"2538",8988.78675757576,-1076.58266969697
"2539",8407.70611904762,-500.787664365079
"2540",8938.78425362319,-1025.04662429952
"2541",8382.37103546099,-480.589544397163
"2542",8309.59577551021,-401.488589285714
"2543",8283.06577142857,-379.370887714286
"2544",8909.9389024024,-989.739127177177
"2545",8182.34454623656,-266.240571397849
"2546",8228.51647619048,-323.27423047619
"2547",8968.5783362069,-1060.64616206897
"2548",8205.77795348837,-289.61864244186
"2549",8380.95870945946,-469.428242972973
"2550",8248.72989329268,-338.94069597561
"2551",8378.67228030303,-459.452879090909
"2552",8966.15953,-1054.008325
"2553",8321.47664285714,-412.941317142857
"2554",8389.77785714286,-482.448090857143
"2555",8191.07744700315,-275.895630694006
"2556",8345.80590074442,-428.238386923077
"2557",8400.71519047619,-487.596596428571
"2558",8411.26104761905,-494.389027301587
"2559",8888.32163736264,-976.109870769231
"2560",8901.37036422414,-983.724043965517
"2561",8411.6966,-499.223497857143
"2562",8308.94645,-397.975087444444
"2563",8253.64083552632,-338.303152763158
"2564",8177.95086019417,-264.29800038835
"2565",8963.08295726496,-1052.55647606838
"2566",8930.54184883721,-1016.16980023256
"2567",8305.41294146342,-381.151165219512
"2568",8200.52340298507,-271.372726791045
"2569",8379.659125,-465.261889722222
"2570",8925.2432983871,-1009.74561604839
"2571",8351.04113636364,-424.140297818182
"2572",8380.62429310345,-464.046442413793
"2573",8383.90990909091,-465.511141515152
"2574",8410.95306914894,-489.632268404255
"2575",8297.8507172702,-373.145738300836
"2576",8189.5360025,-263.658029833333
"2577",8328.24259798995,-410.774647487437
"2578",8320.71662820513,-406.873914102564
"2579",8375.09607225433,-458.662392254335
"2580",8219.52686824324,-293.745175067568
"2581",8381.71066,-459.966804
"2582",8176.99244722222,-248.483543194444
"2583",8920.77157980456,-996.590353745928
"2584",8883.20658125,-954.2205405625
"2585",8259.53455084746,-335.691160084746
"2586",8352.56961935484,-426.599474064516
"2587",8937.46201851852,-1016.51096419753
"2588",8891.38509090909,-975.715574545454
"2589",8389.09818783069,-461.510755343915
"2590",8243.88583823529,-323.330068529412
"2591",8250.09123493976,-318.024925060241
"2592",8303.74845384615,-369.317904615385
"2593",8333.98184131737,-405.845244311377
"2594",8332.89521538461,-400.167009230769
"2595",8241.94925,-315.598303829787
"2596",8941.37037931035,-1021.05138
"2597",8327.561375,-405.405632142857
"2598",8205.92122727273,-279.698155454545
"2599",8207.17314335664,-288.831178041958
"2600",8404.08292808219,-477.414435068493
"2601",8278.55092857143,-349.301389523809
"2602",8313.08952252252,-374.443728648649
"2603",8333.42813732394,-393.959149295775
"2604",8189.67221886792,-266.223589622641
"2605",8221.67036153846,-288.255503538461
